,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pseudocolour,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,in_qso_candidates,in_galaxy_candidates,non_single_star,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,gaia_ra,gaia_dec,gaia_ra_e,gaia_dec_e,radio_ra,radio_dec,radio_ra_e,radio_dec_e,radio_idx,d2d,d3d,1.266GHz,1.266GHz_e,Group,MG
91,4622755562195173888,1.0514179167050215,0.017069789,-1.9799957761563949,0.022819404,0.6789611566729431,0.020933999,,False,21908.205798600808,4.8717794,14.83585,11430.362462204475,13.633881,15.193392,15009.574865702029,14.306974,0.8864174,,NOT_AVAILABLE,False,False,0,1.0230491e-13,5.11008e-13,5749.4985,4.3903,-0.2608,946.6883,0.2277,0.1903,0.1023,65.47567017830262,-79.70471529833318,0.016569356,0.016726432,65.47867083333333,-79.70521944444445,0.00029166666666666664,4.9999999999999996e-05,15169,2.649723414579659,1.2846221625339287e-05,118.2,6.0,,4.9447268667401065
92,4622354274810598784,1.492985628070307,0.023449413,14.902905642551673,0.030233728,22.656026622697578,0.028551972,,False,14364.059600760223,4.0281634,15.294174,5828.458818286578,9.514285,15.924658,12190.456400087798,14.5328455,1.3918123,,NOT_AVAILABLE,False,False,0,1.0355536e-13,5.1759394e-13,4657.0317,4.4134,-0.1589,660.3746,0.4522,0.3477,0.1843,65.49139877546996,-80.19918960760386,0.022337025,0.022981284,65.48860833333332,-80.19962777777778,0.0006541666666666665,0.00011111111111111112,15198,2.3264102234680477,1.1278755041996786e-05,25.6,2.5,,6.164452135477767
93,4622739928514227456,0.367397773589799,0.060520846,0.9921349515945908,0.06993201,14.4237072141904,0.073224515,,False,1958.48599639562,1.4610584,17.457565,950.8799806568228,9.100393,17.893229,1423.2890294244946,16.864662,1.0285664,,NOT_AVAILABLE,False,False,0,1.0212437e-13,5.104739e-13,5090.93,4.7688,-1.4863,1367.5438,0.0961,0.078,0.0424,65.58472952837604,-79.89413590669918,0.057981107,0.061009895,65.58084583333333,-79.89454444444445,0.0005958333333333333,0.00010555555555555555,15430,2.86030195564001,1.3867135201881244e-05,29.0,2.7,,5.283247600886039
94,4622762189328690176,0.5795840057391775,0.07194257,14.39624465472934,0.09626914,10.144550082247404,0.09050336,,False,1726.3623111825896,1.7257907,17.594538,707.2547386391085,11.515617,18.214603,1422.5688837729017,16.865211,1.3493919,,NOT_AVAILABLE,False,False,0,1.02656836e-13,7.2598443e-13,4418.7207,4.7076,-0.5348,1133.4556,0.0179,0.0137,0.0072,65.6481406435609,-79.60329472115265,0.071086235,0.0780063,65.64614999999999,-79.60279999999999,0.0006374999999999998,0.00011666666666666667,15565,2.2010285998040504,1.0670887776930347e-05,24.0,2.5,,6.410119960642849
95,4622739408821855232,2.218191186222543,0.16814524,25.010840847567646,0.20250425,20.749531951128787,0.19512728,1.27113,False,437.9647810817762,0.94517165,19.083769,99.12200618139067,6.8009896,20.348118,539.2631266367846,17.918394,2.4297237,,NOT_AVAILABLE,False,False,0,1.04615454e-13,5.514486e-13,,,,,,,,65.72558884027875,-79.97575751357455,0.16786432,0.16125992,65.72752083333333,-79.97585833333333,0.00065,0.00011388888888888888,15761,1.2638812802617363,6.127469359671115e-06,24.7,2.4,,10.813763876656173
96,4622738829002604544,0.6595463863434899,0.036501244,-1.4328721871872991,0.041773666,12.81996030716012,0.041581463,,False,4750.487251249562,2.2159092,16.495522,2206.695893786182,11.58467,16.979185,3586.1799128620323,15.861316,1.1178694,,NOT_AVAILABLE,False,False,0,1.0235051e-13,5.112621e-13,4830.6943,4.4328,-0.4294,1400.8215,0.0072,0.0057,0.003,65.88888163566189,-79.94330268848901,0.035943553,0.035554174,65.88592083333333,-79.94349166666667,0.00022916666666666664,3.888888888888889e-05,16085,1.9817030666770623,9.607567586175928e-06,220.4,8.8,,5.591748725906079
97,4622350112986596352,0.5592744725759093,0.057138517,0.8887478773621814,0.06432512,2.675429053763948,0.075430945,,False,2257.6765862225966,1.631498,17.303213,1166.2706598850532,11.395165,17.671543,1664.6937801088898,16.69456,0.976984,,NOT_AVAILABLE,False,False,0,1.028185e-13,5.6700873e-13,5176.355,4.744,-1.37,1433.402,0.005,0.0041,0.0022,65.93837786548512,-80.28619287358825,0.051872484,0.057362925,65.93519166666667,-80.28577222222222,0.00035,5.833333333333333e-05,16195,2.4574345106404167,1.191397871181277e-05,95.9,5.5,,6.041337984604505
98,4622741646501148672,0.858571983615167,0.011423162,7.735199480298697,0.01328902,15.110038407076557,0.013180279,,False,92070.41544322354,16.091206,13.277066,50656.68591216383,30.505043,13.57695,59311.00202973361,12.815058,0.7618923,16.929325,NOT_AVAILABLE,False,False,0,1.02361025e-13,5.1128817e-13,,,,,,,,65.96462916600647,-79.86625693554174,0.011335988,0.011076256,65.96582916666667,-79.86581388888888,0.0006541666666666665,0.00011666666666666667,16259,1.7668286495290204,8.565827014689122e-06,24.1,2.4,,2.945949563741486
99,4622735358669036160,1.5518861588919708,0.021609241,-1.6712788901990636,0.025389086,4.8133605773748025,0.024704559,,False,15056.80565057698,4.381489,15.243034,6568.305096644632,15.298424,15.794909,12082.079857144903,14.5425415,1.252367,,NOT_AVAILABLE,False,False,0,1.02881774e-13,5.138931e-13,4871.2637,4.6112,0.0862,573.062,0.3089,0.242,0.1275,66.11997540622724,-80.0336064521293,0.021013893,0.020519547,66.12000416666666,-80.03388333333334,0.0004083333333333333,6.944444444444444e-05,16575,0.9969333876571772,4.833269454933487e-06,70.4,4.8,,6.197333298598016
100,4622741229888090752,1.119115624575881,0.08683097,37.14951852640769,0.09912663,17.25646709405952,0.105486624,,False,1132.9446619755165,1.3132133,18.051846,338.61943587817467,10.912673,19.014263,1115.2533389020618,17.129461,1.8848019,,NOT_AVAILABLE,False,False,0,1.02211886e-13,5.113648e-13,4195.223,4.4238,0.026,1443.4751,0.6371,0.4586,0.2486,66.42464942499689,-79.8448618426334,0.08023896,0.088222355,66.42192083333333,-79.84478055555554,0.0008375,0.00014722222222222223,17060,1.75647595541073,8.515635737216929e-06,14.0,1.8,,8.296220796006946
101,4622358501058428288,6.906425167210253,0.034219593,71.88387926798569,0.04592093,71.23172822569649,0.042166427,,False,6182.562058175579,3.8749025,16.209446,1087.80347917202,6.690237,17.747166,7868.086036899225,15.008223,2.738943,,NOT_AVAILABLE,False,False,0,1.7308995e-13,8.6457566e-13,3401.3625,4.8269,-0.1112,145.3561,0.8294,0.5334,0.3443,66.4287900839271,-80.13965023925758,0.03232354,0.03422659,66.42484166666667,-80.13948333333335,0.0009791666666666666,0.00016666666666666666,17066,2.5072445589266676,1.215546464050292e-05,10.7,1.6,,10.405712552437304
102,4622734529738959232,4.238794931610189,0.085938394,3.5088289053382056,0.09402371,33.117939538639355,0.10990387,,False,1385.3391270921218,1.7237904,17.833477,171.07895441809674,11.976521,19.75555,1812.124792154664,16.602425,3.1531258,,NOT_AVAILABLE,False,False,0,1.1560651e-13,1.6770677e-11,3260.0723,4.8905,-0.001,220.7902,1.0677,0.6622,0.4486,66.66401192823555,-80.04606589430949,0.075459644,0.084629886,66.66390833333334,-80.04562222222222,0.0009583333333333333,0.00016388888888888887,17344,1.598519983639248,7.749843575915306e-06,11.0,1.6,,10.969689031856923
