RAh,RAm,RAs,eRA,DE-,DEd,DEm,DEs,eDE,S1.266,e_S1.266,Group,PixX,PixY
4,15,38.28,0.216,-,80,0,1.49,0.56,12.5,1.5,,1885.2,2157.6
4,15,38.517,0.147,-,79,51,24.77,0.39,27.2,2.5,,1880.8,2571.0
4,15,38.555,0.206,-,79,55,43.44,0.54,13.6,1.5,,1882.7,2364.0
4,15,38.664,0.171,-,79,43,41.21,0.46,19.2,2.0,,1877.0,2941.8
4,15,38.794,0.183,-,80,18,39.41,0.47,18.9,2.0,,1892.6,1263.3
4,15,38.8,0.11,-,80,27,43.54,0.28,59.9,4.3,,1896.7,828.0
4,15,38.854,0.065,-,80,17,56.42,0.16,154.9,6.9,,1892.2,1297.7
4,15,38.909,0.129,-,79,54,6.86,0.34,37.4,3.1,,1881.2,2441.3
4,15,39.089,0.1,-,79,51,55.86,0.26,65.3,4.5,,1879.8,2546.1
4,15,39.127,0.104,-,79,51,41.29,0.28,60.6,4.3,,1879.6,2557.7
4,15,39.173,0.234,-,80,12,24.74,0.59,11.1,1.4,,1889.0,1563.0
4,15,39.175,0.203,-,79,56,41.82,0.53,14.0,1.6,,1881.8,2317.3
4,15,39.192,0.238,-,80,25,3.88,0.59,11.1,1.5,,1894.7,955.7
4,15,39.269,0.209,-,79,49,47.41,0.55,12.9,1.5,,1878.5,2648.8
4,15,39.325,0.151,-,79,50,47.72,0.4,25.8,2.4,,1878.8,2600.6
4,15,39.372,0.23,-,80,22,10.37,0.57,11.8,1.5,,1893.1,1094.5
4,15,39.546,0.135,-,79,47,21.1,0.36,32.7,2.9,,1876.8,2765.9
4,15,39.565,0.165,-,80,33,6.2,0.41,25.0,2.5,,1897.7,569.9
4,15,39.566,0.238,-,80,29,21.09,0.59,11.3,1.5,,1896.0,750.0
4,15,39.594,0.101,-,80,1,17.42,0.26,64.8,4.5,,1883.0,2096.8
4,15,39.729,0.14,-,79,54,15.88,0.37,31.2,2.8,,1879.5,2434.1
4,15,39.812,0.14,-,80,10,51.04,0.36,33.0,2.9,,1887.0,1638.0
4,15,39.822,0.193,-,79,31,9.43,0.52,14.3,1.8,,1868.8,3543.1
4,15,39.879,0.191,-,80,5,0.73,0.49,16.5,1.8,,1884.2,1918.2
4,15,39.902,0.176,-,80,17,0.27,0.45,20.5,2.1,,1889.6,1342.6
4,15,40.03,0.113,-,79,47,52.9,0.3,49.3,3.8,,1876.0,2740.4
4,15,40.095,0.089,-,80,1,39.02,0.23,83.5,5.1,,1882.2,2079.6
4,15,40.096,0.112,-,80,8,10.46,0.29,54.3,4.0,,1885.2,1766.4
4,15,40.244,0.204,-,79,28,44.29,0.56,12.6,1.7,,1866.7,3659.2
4,15,40.248,0.225,-,80,32,28.18,0.55,12.8,1.7,,1896.0,600.3
4,15,40.347,0.222,-,79,47,27.64,0.59,11.3,1.4,,1875.1,2760.6
4,15,40.364,0.06,-,79,58,31.49,0.16,167.4,7.2,,1880.2,2229.6
4,15,40.368,0.119,-,80,4,27.01,0.3,45.9,3.6,,1882.9,1945.2
4,15,40.394,0.168,-,80,9,22.87,0.43,21.9,2.2,,1885.1,1708.5
4,15,40.397,0.088,-,80,28,1.95,0.22,92.1,5.4,,1893.7,813.3
4,15,40.453,0.172,-,79,40,50.38,0.47,18.9,2.0,,1871.8,3078.4
4,15,40.527,0.069,-,80,10,6.4,0.18,135.0,6.4,,1885.2,1673.7
4,15,40.542,0.188,-,80,13,34.93,0.48,17.5,1.9,,1886.7,1506.8
4,15,40.589,0.191,-,80,18,26.11,0.49,17.1,1.9,,1888.9,1273.9
4,15,40.599,0.238,-,80,12,4.55,0.61,10.6,1.3,,1885.9,1579.1
4,15,40.619,0.201,-,79,33,3.31,0.54,13.2,1.7,,1867.9,3452.0
4,15,40.889,0.24,-,80,26,41.19,0.59,11.0,1.5,,1892.1,877.9
4,15,40.959,0.129,-,80,6,46.0,0.33,39.3,3.2,,1882.7,1834.0
4,15,40.96,0.167,-,79,53,11.3,0.44,20.9,2.1,,1876.5,2485.7
4,15,41.005,0.215,-,79,35,33.06,0.58,11.6,1.5,,1868.2,3332.2
4,15,41.031,0.179,-,79,46,8.55,0.48,17.8,1.9,,1873.1,2823.9
4,15,41.116,0.143,-,80,31,3.78,0.35,34.5,3.1,,1893.7,667.8
4,15,41.24,0.234,-,80,30,28.64,0.58,11.7,1.6,,1893.2,695.9
4,15,41.26,0.055,-,79,51,59.86,0.14,209.9,8.4,,1875.3,2542.8
4,15,41.267,0.176,-,79,50,28.75,0.47,18.6,2.0,,1874.6,2615.7
4,15,41.299,0.207,-,79,59,53.51,0.54,13.5,1.5,,1878.9,2163.9
4,15,41.421,0.222,-,80,23,39.64,0.55,12.8,1.6,,1889.6,1023.1
4,15,41.426,0.131,-,79,29,51.01,0.36,33.5,3.0,,1864.7,3605.8
4,15,41.466,0.188,-,79,30,15.88,0.51,15.0,1.8,,1864.8,3585.9
4,15,41.473,0.091,-,80,31,30.29,0.22,87.4,5.3,,1893.2,646.6
4,15,41.518,0.175,-,80,30,52.54,0.44,21.7,2.3,,1892.8,676.8
4,15,41.535,0.143,-,79,28,21.75,0.39,26.8,2.6,,1863.7,3677.2
4,15,41.662,0.15,-,79,49,34.43,0.4,26.0,2.5,,1873.3,2659.2
4,15,41.753,0.222,-,80,16,6.88,0.56,12.4,1.5,,1885.5,1385.3
4,15,41.762,0.21,-,79,47,46.97,0.56,12.6,1.5,,1872.3,2745.1
4,15,41.799,0.215,-,79,27,8.01,0.59,11.2,1.6,,1862.6,3736.2
4,15,41.833,0.177,-,79,47,39.17,0.48,18.1,1.9,,1872.0,2751.4
4,15,41.846,0.185,-,80,11,12.18,0.48,17.9,1.9,,1883.0,1621.0
4,15,41.951,0.168,-,80,5,19.08,0.43,21.8,2.2,,1880.0,1903.5
4,15,41.99,0.123,-,80,2,4.42,0.32,42.8,3.4,,1878.4,2059.2
4,15,42.113,0.138,-,80,30,40.14,0.34,36.7,3.2,,1891.5,686.7
4,15,42.268,0.2,-,80,19,29.7,0.5,15.7,1.8,,1886.0,1223.0
4,15,42.381,0.137,-,80,0,23.05,0.36,33.3,2.9,,1876.8,2140.3
4,15,42.521,0.141,-,80,7,50.88,0.36,32.0,2.8,,1880.0,1782.0
4,15,42.525,0.175,-,80,3,41.48,0.46,19.5,2.0,,1878.1,1981.5
4,15,42.595,0.233,-,80,33,19.28,0.57,11.9,1.7,,1891.8,559.4
4,15,42.599,0.216,-,79,43,45.34,0.57,11.8,1.4,,1868.6,2938.4
4,15,42.677,0.153,-,79,28,30.31,0.42,23.1,2.4,,1861.3,3670.4
4,15,42.699,0.152,-,79,49,8.16,0.4,25.4,2.4,,1870.9,2680.2
4,15,42.713,0.165,-,79,58,6.96,0.43,22.0,2.2,,1875.1,2249.1
4,15,42.764,0.179,-,80,22,0.55,0.45,20.1,2.1,,1886.2,1102.3
4,15,42.809,0.063,-,80,8,7.23,0.16,161.0,7.1,,1879.6,1768.9
4,15,42.865,0.159,-,80,24,21.95,0.4,25.9,2.5,,1887.1,989.2
4,15,42.88,0.242,-,80,9,41.75,0.62,10.2,1.3,,1880.2,1693.3
4,15,42.96,0.091,-,79,56,21.97,0.24,78.3,5.0,,1873.7,2333.1
4,15,42.992,0.21,-,79,34,21.75,0.57,12.1,1.5,,1863.3,3389.2
4,15,43.048,0.096,-,79,54,17.73,0.25,70.7,4.7,,1872.6,2432.5
4,15,43.146,0.092,-,79,34,43.57,0.25,71.8,4.8,,1863.2,3371.8
4,15,43.165,0.053,-,80,12,14.35,0.13,274.3,10.4,,1880.8,1571.2
4,15,43.168,0.1,-,79,45,52.83,0.27,63.8,4.4,,1868.4,2836.4
4,15,43.356,0.143,-,80,11,24.67,0.37,31.3,2.8,,1880.0,1611.0
4,15,43.385,0.126,-,79,48,43.23,0.33,38.2,3.2,,1869.2,2700.1
4,15,43.466,0.206,-,80,10,12.58,0.53,14.1,1.6,,1879.2,1668.7
4,15,43.578,0.165,-,79,32,19.25,0.45,20.1,2.2,,1861.1,3487.2
4,15,43.589,0.105,-,80,12,40.71,0.27,63.1,4.4,,1880.1,1550.2
4,15,43.675,0.161,-,80,10,59.82,0.41,24.3,2.3,,1879.1,1630.9
4,15,43.709,0.141,-,80,31,35.99,0.34,35.4,3.1,,1888.8,642.0
4,15,43.853,0.157,-,79,26,5.03,0.44,21.7,2.4,,1857.6,3786.6
4,15,43.887,0.236,-,80,21,25.57,0.59,11.1,1.4,,1883.6,1130.3
4,15,43.964,0.177,-,80,12,0.89,0.46,19.6,2.0,,1879.0,1582.0
4,15,44.034,0.173,-,79,55,38.75,0.46,19.6,2.0,,1871.1,2367.7
4,15,44.086,0.115,-,79,44,42.05,0.3,47.0,3.7,,1865.9,2893.0
4,15,44.129,0.222,-,80,6,23.43,0.57,12.0,1.4,,1876.0,1852.0
4,15,44.242,0.147,-,80,4,9.77,0.38,28.7,2.6,,1874.7,1958.9
4,15,44.296,0.229,-,80,7,39.52,0.59,11.3,1.4,,1876.3,1791.1
4,15,44.481,0.138,-,79,38,20.1,0.37,30.0,2.7,,1862.0,3198.5
4,15,44.55,0.094,-,79,46,14.62,0.25,71.8,4.8,,1865.6,2818.9
4,15,44.603,0.234,-,80,22,59.68,0.58,11.4,1.5,,1882.9,1055.0
4,15,44.621,0.233,-,80,19,39.35,0.58,11.3,1.4,,1881.3,1215.2
4,15,44.632,0.131,-,79,58,30.59,0.34,36.3,3.1,,1871.3,2230.2
4,15,44.661,0.148,-,80,1,21.04,0.39,28.0,2.6,,1872.5,2093.8
4,15,44.752,0.048,-,79,44,11.58,0.13,351.0,12.9,,1864.2,2917.4
4,15,44.794,0.19,-,79,36,8.98,0.51,14.9,1.8,,1860.3,3303.4
4,15,45.022,0.059,-,80,15,28.16,0.15,188.3,7.8,,1878.5,1416.2
4,15,45.058,0.178,-,79,38,5.41,0.49,17.3,1.9,,1860.6,3210.3
4,15,45.068,0.111,-,79,32,24.44,0.3,47.8,3.8,,1857.9,3483.0
4,15,45.179,0.216,-,79,45,26.11,0.57,11.9,1.4,,1863.9,2857.7
4,15,45.185,0.235,-,80,15,51.43,0.59,11.0,1.4,,1878.4,1397.6
4,15,45.228,0.18,-,80,2,0.94,0.47,18.3,1.9,,1871.7,2061.9
4,15,45.233,0.214,-,79,49,59.94,0.56,12.2,1.5,,1865.9,2638.7
4,15,45.276,0.207,-,79,30,58.9,0.56,12.3,1.6,,1856.8,3551.5
4,15,45.465,0.182,-,79,56,27.9,0.48,17.6,1.9,,1868.5,2328.3
4,15,45.769,0.173,-,79,29,1.31,0.48,17.9,2.1,,1854.8,3645.5
4,15,45.793,0.096,-,80,10,17.25,0.25,74.0,4.8,,1874.5,1664.9
4,15,45.803,0.161,-,79,47,25.76,0.43,22.2,2.2,,1863.5,2762.0
4,15,45.803,0.11,-,79,51,44.61,0.29,53.1,4.0,,1865.6,2554.9
4,15,45.864,0.173,-,80,28,13.1,0.43,22.1,2.3,,1882.9,804.2
4,15,45.901,0.183,-,80,14,24.07,0.47,18.5,2.0,,1876.2,1467.4
4,15,46.106,0.14,-,80,19,58.15,0.35,33.8,3.0,,1878.5,1200.2
4,15,46.109,0.112,-,79,49,48.55,0.3,50.9,3.9,,1864.0,2647.8
4,15,46.111,0.202,-,80,30,45.72,0.49,16.0,1.9,,1883.7,682.2
4,15,46.143,0.164,-,80,22,23.75,0.42,24.0,2.4,,1879.6,1083.7
4,15,46.17,0.178,-,79,52,11.99,0.47,18.3,1.9,,1865.0,2533.0
4,15,46.204,0.245,-,80,33,56.22,0.6,10.8,1.6,,1885.0,529.8
4,15,46.293,0.2,-,80,22,7.49,0.5,15.8,1.8,,1879.1,1096.7
4,15,46.402,0.235,-,80,2,21.8,0.61,10.6,1.3,,1869.4,2045.2
4,15,46.522,0.209,-,80,12,22.1,0.53,13.8,1.6,,1874.0,1565.0
4,15,46.537,0.145,-,80,32,13.48,0.36,32.9,3.0,,1883.5,611.9
4,15,46.541,0.137,-,80,14,52.31,0.35,34.9,3.0,,1875.1,1444.8
4,15,46.701,0.213,-,80,16,37.9,0.54,13.5,1.6,,1875.7,1360.4
4,15,46.721,0.168,-,80,6,6.86,0.43,21.8,2.2,,1870.6,1865.2
4,15,46.792,0.101,-,79,28,16.76,0.28,58.7,4.3,,1852.2,3681.1
4,15,46.792,0.189,-,80,4,53.11,0.49,16.7,1.8,,1869.8,1924.2
4,15,46.842,0.065,-,80,10,53.99,0.16,150.1,6.8,,1872.6,1635.5
4,15,46.854,0.178,-,80,23,20.73,0.45,20.5,2.1,,1878.6,1038.1
4,15,47.1,0.145,-,79,46,2.0,0.39,27.6,2.6,,1860.1,2829.0
4,15,47.264,0.129,-,80,18,43.9,0.32,41.0,3.4,,1875.5,1259.5
4,15,47.286,0.163,-,80,31,10.38,0.4,25.3,2.5,,1881.5,662.4
4,15,47.287,0.173,-,80,11,30.77,0.45,20.6,2.1,,1872.0,1606.0
4,15,47.305,0.214,-,80,24,39.32,0.53,13.8,1.7,,1878.3,975.2
4,15,47.394,0.228,-,79,31,58.46,0.62,10.1,1.4,,1852.6,3503.8
4,15,47.408,0.106,-,79,48,5.87,0.28,56.8,4.1,,1860.4,2729.9
4,15,47.555,0.157,-,80,5,55.45,0.41,25.1,2.4,,1868.7,1874.3
4,15,47.569,0.228,-,79,40,38.01,0.61,10.3,1.3,,1856.4,3088.2
4,15,47.587,0.178,-,80,25,26.86,0.45,20.6,2.2,,1878.2,937.2
4,15,47.685,0.16,-,79,48,20.56,0.43,22.4,2.2,,1859.9,2718.1
4,15,47.775,0.198,-,80,31,1.35,0.49,16.7,2.0,,1880.5,669.6
4,15,47.803,0.146,-,80,14,16.45,0.37,30.6,2.8,,1872.3,1473.5
4,15,47.815,0.139,-,80,1,22.33,0.36,32.5,2.8,,1866.0,2092.7
4,15,47.911,0.215,-,79,50,32.79,0.57,12.1,1.5,,1860.5,2612.3
4,15,47.925,0.096,-,79,28,4.74,0.26,66.4,4.6,,1849.6,3690.7
4,15,47.94,0.104,-,80,23,45.45,0.26,67.3,4.6,,1876.6,1018.3
4,15,47.943,0.166,-,80,8,3.26,0.43,22.4,2.2,,1869.0,1772.0
4,15,47.987,0.227,-,79,29,12.1,0.62,10.1,1.5,,1850.0,3636.8
4,15,48.042,0.197,-,79,56,40.8,0.51,14.8,1.6,,1863.2,2317.9
4,15,48.043,0.233,-,80,23,35.53,0.58,11.6,1.5,,1876.3,1026.2
4,15,48.045,0.217,-,79,57,49.62,0.57,12.2,1.4,,1863.8,2262.9
4,15,48.061,0.131,-,80,12,47.95,0.33,38.8,3.2,,1871.1,1544.3
4,15,48.073,0.13,-,79,52,56.25,0.34,36.5,3.1,,1861.3,2497.6
4,15,48.115,0.215,-,80,19,13.89,0.54,13.4,1.6,,1874.1,1235.5
4,15,48.213,0.152,-,79,32,16.45,0.41,24.2,2.4,,1851.0,3489.4
4,15,48.261,0.167,-,80,19,44.51,0.42,23.0,2.3,,1874.0,1211.0
4,15,48.27,0.119,-,80,11,3.73,0.3,48.1,3.7,,1869.8,1627.6
4,15,48.272,0.169,-,79,43,12.89,0.46,19.6,2.0,,1856.2,2964.2
4,15,48.361,0.208,-,80,27,53.08,0.51,14.9,1.8,,1877.8,820.2
4,15,48.384,0.067,-,79,59,33.88,0.18,133.6,6.4,,1863.9,2179.5
4,15,48.544,0.124,-,79,51,39.14,0.32,40.9,3.3,,1859.7,2559.3
4,15,48.68,0.182,-,80,10,15.6,0.47,18.5,1.9,,1868.5,1666.1
4,15,48.687,0.171,-,79,59,54.94,0.45,20.3,2.1,,1863.5,2162.6
4,15,48.718,0.095,-,79,54,59.13,0.25,73.4,4.8,,1861.0,2399.3
4,15,48.778,0.128,-,80,26,0.02,0.32,42.5,3.5,,1876.1,910.6
4,15,48.781,0.139,-,79,28,38.28,0.38,28.6,2.7,,1848.0,3663.9
4,15,48.893,0.072,-,79,43,1.08,0.19,113.9,5.9,,1854.8,2973.7
4,15,48.976,0.216,-,79,31,48.84,0.59,11.3,1.5,,1849.1,3511.4
4,15,49.057,0.114,-,80,28,0.09,0.29,56.2,4.2,,1876.5,814.6
4,15,49.089,0.191,-,80,23,1.86,0.48,17.5,1.9,,1874.0,1053.2
4,15,49.107,0.18,-,79,36,43.74,0.49,17.0,1.9,,1851.2,3275.5
4,15,49.127,0.084,-,79,31,34.96,0.23,83.8,5.2,,1848.7,3522.5
4,15,49.129,0.216,-,79,41,53.76,0.58,11.7,1.5,,1853.7,3027.5
4,15,49.223,0.169,-,79,49,56.09,0.45,20.1,2.1,,1857.5,2641.7
4,15,49.409,0.143,-,79,47,51.9,0.38,28.7,2.6,,1856.0,2741.0
4,15,49.488,0.172,-,80,0,23.49,0.45,20.0,2.0,,1862.0,2139.8
4,15,49.499,0.044,-,79,26,17.07,0.12,1955.4,69.8,,1845.2,3776.8
4,15,49.542,0.116,-,79,48,28.14,0.3,46.1,3.6,,1856.1,2712.0
4,15,49.724,0.198,-,79,56,21.06,0.51,14.7,1.6,,1859.6,2333.7
4,15,49.782,0.075,-,80,23,13.38,0.19,116.5,6.0,,1872.7,1043.9
4,15,49.819,0.123,-,80,7,41.98,0.31,43.6,3.5,,1864.9,1789.0
4,15,49.858,0.191,-,79,48,36.86,0.5,15.5,1.7,,1855.5,2705.0
4,15,49.991,0.121,-,79,35,51.36,0.33,40.0,3.3,,1848.9,3317.4
4,15,50.037,0.118,-,79,30,24.38,0.32,42.3,3.5,,1846.1,3579.0
4,15,50.054,0.211,-,79,28,46.28,0.57,11.8,1.6,,1845.3,3657.4
4,15,50.133,0.107,-,79,50,20.12,0.29,55.4,4.1,,1855.7,2622.4
4,15,50.203,0.178,-,79,50,39.44,0.48,18.1,1.9,,1855.7,2607.0
4,15,50.314,0.057,-,79,41,3.39,0.15,182.2,7.7,,1850.8,3067.8
4,15,50.368,0.084,-,79,56,6.4,0.22,90.2,5.3,,1858.1,2345.4
4,15,50.437,0.222,-,79,59,27.61,0.58,11.7,1.4,,1859.6,2184.5
4,15,50.465,0.197,-,79,37,0.49,0.53,14.0,1.7,,1848.4,3262.1
4,15,50.489,0.048,-,80,9,51.36,0.12,764.0,27.2,,1864.6,1685.5
4,15,50.659,0.153,-,79,46,29.2,0.41,24.7,2.4,,1852.7,2807.1
4,15,50.936,0.155,-,80,19,54.4,0.39,27.1,2.6,,1868.7,1203.1
4,15,51.062,0.154,-,79,34,34.45,0.42,23.2,2.3,,1845.9,3378.9
4,15,51.098,0.128,-,80,17,1.89,0.32,40.9,3.3,,1867.0,1341.1
4,15,51.142,0.225,-,80,15,19.5,0.57,12.0,1.5,,1866.0,1423.0
4,15,51.143,0.167,-,80,1,19.03,0.44,21.3,2.1,,1859.0,2095.3
4,15,51.367,0.205,-,80,29,58.25,0.5,15.4,1.9,,1872.9,720.0
4,15,51.747,0.201,-,79,45,55.6,0.53,13.7,1.6,,1850.1,2834.0
4,15,51.78,0.177,-,80,33,48.31,0.44,21.6,2.3,,1874.0,536.0
4,15,51.88,0.118,-,80,15,4.47,0.3,49.1,3.8,,1864.4,1435.0
4,15,51.891,0.209,-,80,30,33.05,0.51,14.9,1.8,,1872.1,692.2
4,15,51.895,0.134,-,80,17,49.76,0.33,37.7,3.2,,1865.7,1302.8
4,15,52.104,0.068,-,79,34,55.97,0.18,121.4,6.1,,1843.8,3361.7
4,15,52.104,0.159,-,80,12,28.26,0.41,25.0,2.4,,1862.6,1559.9
4,15,52.145,0.157,-,79,35,18.93,0.43,22.5,2.3,,1843.9,3343.3
4,15,52.311,0.172,-,80,31,37.78,0.43,22.6,2.4,,1871.8,640.4
4,15,52.333,0.197,-,80,34,0.77,0.49,17.0,2.1,,1873.0,526.0
4,15,52.374,0.098,-,79,26,27.98,0.27,61.9,4.5,,1839.0,3768.0
4,15,52.42,0.215,-,79,41,52.61,0.57,11.8,1.5,,1846.6,3028.4
4,15,52.46,0.074,-,79,44,5.14,0.2,107.5,5.7,,1847.7,2922.3
4,15,52.637,0.188,-,79,54,39.05,0.49,16.4,1.8,,1852.6,2415.2
4,15,52.677,0.224,-,80,8,34.49,0.57,11.9,1.4,,1859.5,1746.9
4,15,52.714,0.119,-,79,55,33.93,0.31,45.0,3.5,,1852.9,2371.3
4,15,52.804,0.121,-,80,10,15.75,0.31,45.5,3.6,,1860.1,1665.9
4,15,52.848,0.198,-,80,6,6.76,0.51,15.2,1.7,,1857.9,1865.1
4,15,52.883,0.138,-,79,54,27.65,0.36,32.1,2.8,,1852.0,2424.4
4,15,52.907,0.147,-,80,17,13.57,0.37,30.4,2.8,,1863.4,1331.7
4,15,53.096,0.222,-,79,59,1.27,0.58,11.7,1.4,,1853.8,2205.5
4,15,53.123,0.194,-,80,31,1.68,0.49,17.3,2.0,,1869.9,669.3
4,15,53.139,0.14,-,80,10,0.32,0.36,32.7,2.9,,1859.3,1678.3
4,15,53.155,0.206,-,79,34,7.34,0.56,12.6,1.6,,1841.2,3400.5
4,15,53.185,0.104,-,80,0,44.56,0.27,61.8,4.4,,1854.5,2122.8
4,15,53.273,0.187,-,79,27,14.22,0.51,15.0,1.9,,1837.4,3731.0
4,15,53.292,0.197,-,79,29,30.77,0.54,13.5,1.7,,1838.5,3621.8
4,15,53.402,0.158,-,79,48,19.27,0.42,23.3,2.3,,1847.8,2719.0
4,15,53.443,0.164,-,79,32,55.83,0.45,20.2,2.2,,1839.9,3457.7
4,15,53.579,0.056,-,80,14,49.0,0.14,220.5,8.8,,1860.8,1447.3
4,15,53.612,0.145,-,79,48,46.71,0.39,27.8,2.6,,1847.6,2697.1
4,15,53.867,0.123,-,79,28,55.56,0.33,38.0,3.3,,1837.0,3649.9
4,15,53.94,0.188,-,79,48,30.16,0.49,16.0,1.8,,1846.7,2710.3
4,15,54.033,0.162,-,79,36,36.14,0.44,21.2,2.2,,1840.5,3281.5
4,15,54.094,0.232,-,80,3,7.13,0.6,10.8,1.3,,1853.8,2008.8
4,15,54.138,0.185,-,80,16,38.62,0.47,18.3,2.0,,1860.6,1359.6
4,15,54.176,0.195,-,79,38,51.4,0.52,14.4,1.7,,1841.3,3173.3
4,15,54.534,0.197,-,79,34,17.71,0.53,13.9,1.7,,1838.2,3392.2
4,15,54.622,0.229,-,80,27,39.88,0.57,12.1,1.6,,1865.2,830.6
4,15,54.63,0.21,-,80,17,53.52,0.53,14.0,1.6,,1860.2,1299.7
4,15,54.928,0.144,-,79,30,20.04,0.4,26.7,2.6,,1835.4,3582.3
4,15,55.003,0.212,-,80,22,54.47,0.53,13.9,1.7,,1862.1,1058.9
4,15,55.012,0.18,-,80,3,17.87,0.47,18.5,1.9,,1852.0,2000.2
4,15,55.124,0.128,-,80,9,35.59,0.32,40.4,3.3,,1855.0,1698.0
4,15,55.222,0.099,-,79,43,12.34,0.27,64.4,4.5,,1841.3,2964.5
4,15,55.369,0.092,-,79,55,45.09,0.24,76.2,4.9,,1847.4,2362.4
4,15,55.414,0.193,-,79,42,54.9,0.51,14.8,1.7,,1840.7,2978.5
4,15,55.462,0.209,-,79,28,4.94,0.57,12.0,1.7,,1833.1,3690.4
4,15,55.511,0.095,-,80,30,6.77,0.23,80.0,5.1,,1864.7,713.1
4,15,55.563,0.232,-,80,24,31.32,0.58,11.7,1.5,,1861.8,981.5
4,15,55.593,0.164,-,80,25,54.89,0.41,24.4,2.4,,1862.4,914.6
4,15,55.61,0.212,-,80,23,13.05,0.53,14.0,1.7,,1861.0,1044.1
4,15,55.624,0.171,-,80,17,46.16,0.43,21.8,2.2,,1858.2,1305.6
4,15,55.631,0.144,-,80,1,19.62,0.37,30.0,2.7,,1849.7,2094.7
4,15,55.824,0.167,-,80,33,46.95,0.41,24.1,2.5,,1866.0,537.0
4,15,55.865,0.22,-,80,18,42.93,0.55,12.8,1.5,,1858.2,1260.1
4,15,55.889,0.148,-,79,55,17.27,0.39,27.2,2.5,,1846.1,2384.6
4,15,55.97,0.153,-,79,33,24.12,0.42,23.3,2.4,,1834.7,3435.0
4,15,55.994,0.224,-,80,28,42.47,0.55,12.7,1.6,,1863.1,780.5
4,15,56.054,0.114,-,79,51,21.26,0.3,48.5,3.7,,1843.7,2573.4
4,15,56.104,0.16,-,79,39,40.48,0.43,21.8,2.2,,1837.6,3134.0
4,15,56.152,0.187,-,80,25,10.08,0.47,18.4,2.0,,1860.9,950.4
4,15,56.192,0.055,-,79,28,49.62,0.15,188.8,7.9,,1831.8,3654.6
4,15,56.198,0.191,-,79,34,27.4,0.51,14.7,1.8,,1834.7,3384.4
4,15,56.236,0.189,-,80,16,18.69,0.48,17.4,1.9,,1856.2,1375.5
4,15,56.339,0.191,-,80,28,58.94,0.48,17.7,2.0,,1862.5,767.4
4,15,56.374,0.182,-,79,57,22.19,0.48,17.6,1.9,,1846.1,2284.7
4,15,56.381,0.192,-,79,53,57.03,0.5,15.6,1.7,,1844.4,2448.8
4,15,56.419,0.196,-,80,10,55.87,0.5,15.8,1.7,,1853.0,1633.8
4,15,56.462,0.239,-,80,14,50.92,0.61,10.6,1.3,,1855.0,1445.7
4,15,56.643,0.118,-,79,51,33.86,0.31,45.3,3.6,,1842.6,2563.3
4,15,57.044,0.214,-,79,29,9.26,0.58,11.5,1.6,,1830.1,3638.9
4,15,57.057,0.046,-,79,26,6.8,0.13,385.6,14.1,,1828.5,3784.8
4,15,57.061,0.195,-,79,56,0.4,0.51,15.2,1.7,,1844.0,2350.1
4,15,57.061,0.168,-,80,11,25.54,0.43,22.1,2.2,,1852.0,1610.0
4,15,57.107,0.152,-,79,28,39.05,0.42,23.3,2.4,,1829.7,3663.1
4,15,57.132,0.201,-,80,9,49.29,0.51,15.1,1.7,,1851.0,1687.0
4,15,57.149,0.158,-,79,54,23.75,0.42,23.8,2.3,,1843.0,2427.4
4,15,57.245,0.137,-,79,47,1.23,0.36,32.1,2.8,,1839.0,2781.4
4,15,57.248,0.197,-,79,38,44.7,0.53,14.0,1.6,,1834.7,3178.6
4,15,57.301,0.12,-,80,22,5.82,0.3,48.5,3.8,,1857.0,1097.8
4,15,57.407,0.106,-,80,11,4.26,0.27,61.1,4.3,,1851.1,1627.0
4,15,57.55,0.113,-,79,43,33.46,0.3,47.9,3.7,,1836.5,2947.6
4,15,57.589,0.159,-,79,56,41.01,0.42,23.8,2.3,,1843.2,2317.6
4,15,57.711,0.103,-,79,51,6.76,0.27,61.8,4.4,,1840.1,2585.0
4,15,57.734,0.13,-,80,13,16.4,0.33,39.2,3.2,,1851.6,1521.3
4,15,57.735,0.086,-,79,41,7.26,0.23,83.4,5.1,,1834.8,3064.5
4,15,57.895,0.163,-,80,10,47.1,0.42,23.6,2.3,,1849.9,1640.7
4,15,57.911,0.052,-,80,5,2.53,0.13,292.8,11.0,,1846.9,1916.4
4,15,57.972,0.048,-,79,47,53.52,0.13,429.0,15.5,,1837.9,2739.5
4,15,58.023,0.168,-,79,59,19.59,0.44,21.1,2.1,,1843.7,2190.7
4,15,58.105,0.219,-,80,21,18.06,0.55,13.0,1.6,,1855.0,1136.0
4,15,58.154,0.153,-,80,21,29.31,0.39,28.2,2.6,,1855.0,1127.0
4,15,58.195,0.19,-,80,10,25.79,0.49,16.9,1.8,,1849.1,1657.8
4,15,58.228,0.104,-,79,47,13.02,0.28,58.5,4.2,,1837.0,2771.9
4,15,58.338,0.157,-,80,27,57.66,0.39,27.3,2.6,,1858.0,816.3
4,15,58.436,0.172,-,80,7,16.72,0.45,20.6,2.1,,1847.0,1809.0
4,15,58.472,0.084,-,80,16,3.08,0.22,93.9,5.4,,1851.5,1388.0
4,15,58.802,0.182,-,80,19,49.96,0.46,19.0,2.0,,1852.8,1206.5
4,15,58.813,0.113,-,80,18,13.22,0.29,55.7,4.1,,1852.0,1283.8
